Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MS40BL-1-5-IVSD-TR"
463,"57"
464,"46"
465,"60"
466,"48"
467,"64"
468,"76"
469,"44"
470,"49"
471,"58"
472,"57"
473,"36"
474,"50"
475,"47"
476,"64"
477,"70"
478,"66"
479,"115"
480,"132"
481,"138"
482,"115"
483,"149"
484,"150"
485,"144"
486,"112"
487,"115"
488,"92"
489,"68"
490,"53"
491,"61"
492,"56"
493,"50"
494,"59"
495,"50"
496,"53"
497,"57"
498,"59"
499,"54"
500,"48"
501,"52"
502,"72"
503,"46"
504,"56"
505,"46"
506,"62"
507,"61"
508,"73"
509,"59"
510,"59"
511,"57"
512,"75"
513,"60"
514,"66"
515,"66"
516,"60"
517,"63"
518,"65"
519,"78"
520,"58"
521,"83"
522,"63"
523,"67"
524,"71"
525,"79"
526,"79"
527,"118"
528,"97"
529,"97"
530,"105"
531,"99"
532,"131"
533,"96"
534,"99"
535,"113"
536,"106"
537,"84"
538,"81"
539,"82"
540,"70"
541,"96"
542,"79"
543,"90"
544,"72"
545,"82"
546,"82"
547,"83"
548,"86"
549,"88"
550,"94"
551,"81"
552,"95"
553,"94"
554,"95"
555,"100"
556,"103"
557,"105"
558,"133"
559,"128"
560,"131"
561,"157"
562,"146"
563,"177"
564,"187"
565,"195"
566,"220"
567,"186"
568,"162"
569,"179"
570,"166"
571,"157"
572,"108"
573,"147"
574,"121"
575,"101"
576,"146"
577,"126"
578,"151"
579,"111"
580,"135"
581,"127"
582,"134"
583,"144"
584,"133"
585,"131"
586,"127"
587,"141"
588,"159"
589,"126"
590,"135"
591,"162"
592,"161"
593,"156"
594,"162"
595,"163"
596,"153"
597,"150"
598,"173"
599,"183"
600,"183"
601,"161"
602,"186"
603,"196"
604,"179"
605,"181"
606,"170"
607,"163"
608,"126"
609,"165"
610,"170"
611,"176"
612,"165"
613,"170"
614,"176"
615,"174"
616,"185"
617,"175"
618,"188"
619,"194"
620,"199"
621,"221"
622,"201"
623,"184"
624,"218"
625,"216"
626,"207"
627,"206"
628,"225"
629,"225"
630,"211"
631,"229"
632,"218"
633,"207"
634,"219"
635,"237"
636,"227"
637,"253"
638,"232"
639,"247"
640,"249"
641,"239"
642,"225"
643,"217"
644,"217"
645,"235"
646,"234"
647,"234"
648,"252"
649,"263"
650,"261"
651,"249"
652,"261"
653,"246"
654,"277"
655,"260"
656,"213"
657,"277"
658,"280"
659,"277"
660,"306"
661,"265"
662,"263"
663,"298"
664,"262"
665,"282"
666,"324"
667,"323"
668,"377"
669,"430"
670,"464"
671,"502"
672,"548"
673,"571"
674,"539"
675,"654"
676,"610"
677,"549"
678,"570"
679,"517"
680,"455"
681,"404"
682,"413"
683,"389"
684,"360"
685,"339"
686,"335"
687,"369"
688,"335"
689,"353"
690,"343"
691,"322"
692,"336"
693,"325"
694,"360"
695,"332"
696,"338"
697,"351"
698,"361"
699,"393"
700,"382"
701,"405"
702,"434"
703,"514"
704,"640"
705,"723"
706,"901"
707,"1095"
708,"1343"
709,"1567"
710,"1850"
711,"2096"
712,"2150"
713,"2244"
714,"2293"
715,"2222"
716,"1949"
717,"1785"
718,"1524"
719,"1277"
720,"1023"
721,"796"
722,"670"
723,"583"
724,"491"
725,"467"
726,"429"
727,"405"
728,"405"
729,"340"
730,"377"
731,"387"
732,"395"
733,"361"
734,"354"
735,"388"
736,"353"
737,"375"
738,"381"
739,"391"
740,"405"
741,"426"
742,"417"
743,"443"
744,"414"
745,"477"
746,"528"
747,"485"
748,"554"
749,"606"
750,"668"
751,"652"
752,"738"
753,"685"
754,"762"
755,"706"
756,"694"
757,"669"
758,"634"
759,"551"
760,"545"
761,"533"
762,"486"
763,"469"
764,"429"
765,"431"
766,"421"
767,"410"
768,"482"
769,"419"
770,"382"
771,"471"
772,"425"
773,"443"
774,"393"
775,"464"
776,"457"
777,"431"
778,"467"
779,"456"
780,"486"
781,"439"
782,"523"
783,"470"
784,"488"
785,"501"
786,"541"
787,"632"
788,"652"
789,"767"
790,"827"
791,"854"
792,"879"
793,"1034"
794,"1055"
795,"1086"
796,"1110"
797,"1101"
798,"1103"
799,"1032"
800,"955"
801,"842"
802,"870"
803,"712"
804,"692"
805,"667"
806,"576"
807,"547"
808,"507"
809,"565"
810,"539"
811,"478"
812,"503"
813,"489"
814,"542"
815,"483"
816,"470"
817,"526"
818,"483"
819,"517"
820,"476"
821,"517"
822,"468"
823,"481"
824,"484"
825,"506"
826,"489"
827,"473"
828,"519"
829,"502"
830,"503"
831,"534"
832,"526"
833,"550"
834,"538"
835,"545"
836,"497"
837,"562"
838,"586"
839,"494"
840,"524"
841,"553"
842,"591"
843,"618"
844,"522"
845,"573"
846,"556"
847,"565"
848,"588"
849,"534"
850,"532"
851,"559"
852,"565"
853,"537"
854,"494"
855,"538"
856,"556"
857,"523"
858,"529"
859,"549"
860,"526"
861,"536"
862,"586"
863,"530"
864,"550"
865,"590"
866,"588"
867,"522"
868,"557"
869,"519"
870,"599"
871,"591"
872,"567"
873,"601"
874,"598"
875,"578"
876,"593"
877,"600"
878,"603"
879,"638"
880,"627"
881,"603"
882,"586"
883,"656"
884,"621"
885,"671"
886,"672"
887,"677"
888,"624"
889,"686"
890,"645"
891,"740"
892,"673"
893,"701"
894,"697"
895,"680"
896,"681"
897,"703"
898,"682"
899,"686"
900,"619"
901,"683"
902,"655"
903,"711"
904,"650"
905,"664"
906,"736"
907,"669"
908,"703"
909,"699"
910,"727"
911,"755"
912,"760"
913,"750"
914,"770"
915,"783"
916,"741"
917,"789"
918,"803"
919,"818"
920,"843"
921,"824"
922,"882"
923,"839"
924,"893"
925,"933"
926,"957"
927,"948"
928,"941"
929,"977"
930,"1065"
931,"1078"
932,"1122"
933,"1167"
934,"1204"
935,"1259"
936,"1316"
937,"1370"
938,"1388"
939,"1451"
940,"1487"
941,"1552"
942,"1689"
943,"1762"
944,"1811"
945,"1832"
946,"1948"
947,"1928"
948,"2120"
949,"2196"
950,"2185"
951,"2304"
952,"2267"
953,"2404"
954,"2490"
955,"2488"
956,"2489"
957,"2572"
958,"2456"
959,"2446"
960,"2584"
961,"2577"
962,"2440"
963,"2453"
964,"2434"
965,"2292"
966,"2267"
967,"2226"
968,"2203"
969,"2143"
970,"1974"
971,"1941"
972,"1768"
973,"1739"
974,"1671"
975,"1626"
976,"1536"
977,"1444"
978,"1361"
979,"1370"
980,"1287"
981,"1229"
982,"1142"
983,"1208"
984,"1160"
985,"1117"
986,"1049"
987,"1045"
988,"990"
989,"1050"
990,"910"
991,"981"
992,"895"
993,"824"
994,"852"
995,"840"
996,"795"
997,"768"
998,"785"
999,"833"
1000,"771"
1001,"827"
1002,"794"
1003,"791"
1004,"820"
1005,"928"
1006,"981"
1007,"1003"
1008,"1101"
1009,"1184"
1010,"1249"
1011,"1320"
1012,"1464"
1013,"1504"
1014,"1611"
1015,"1676"
1016,"1745"
1017,"1757"
1018,"1813"
1019,"1698"
1020,"1682"
1021,"1700"
1022,"1539"
1023,"1426"
1024,"1329"
1025,"1208"
1026,"1103"
1027,"963"
1028,"845"
1029,"826"
1030,"742"
1031,"729"
1032,"716"
1033,"687"
1034,"702"
1035,"677"
1036,"682"
1037,"693"
1038,"673"
1039,"703"
1040,"703"
1041,"687"
1042,"705"
1043,"721"
1044,"733"
1045,"735"
1046,"707"
1047,"726"
1048,"741"
1049,"821"
1050,"801"
1051,"845"
1052,"860"
1053,"951"
1054,"910"
1055,"1065"
1056,"1083"
1057,"1106"
1058,"1216"
1059,"1240"
1060,"1270"
1061,"1315"
1062,"1407"
1063,"1445"
1064,"1501"
1065,"1624"
1066,"1507"
1067,"1604"
1068,"1615"
1069,"1478"
1070,"1491"
1071,"1444"
1072,"1391"
1073,"1308"
1074,"1230"
1075,"1251"
1076,"1081"
1077,"1077"
1078,"1047"
1079,"1002"
1080,"984"
1081,"964"
1082,"902"
1083,"873"
1084,"861"
1085,"932"
1086,"861"
1087,"912"
1088,"868"
1089,"868"
1090,"781"
1091,"785"
1092,"784"
1093,"842"
1094,"750"
1095,"756"
1096,"744"
1097,"730"
1098,"734"
1099,"760"
1100,"765"
1101,"686"
1102,"703"
1103,"675"
1104,"630"
1105,"654"
1106,"628"
1107,"616"
1108,"665"
1109,"654"
1110,"643"
1111,"633"
1112,"610"
1113,"623"
1114,"644"
1115,"606"
1116,"589"
1117,"569"
1118,"628"
1119,"598"
1120,"618"
1121,"574"
1122,"610"
1123,"591"
1124,"565"
1125,"557"
1126,"539"
1127,"615"
1128,"543"
1129,"539"
1130,"587"
1131,"573"
1132,"567"
1133,"592"
1134,"588"
1135,"527"
1136,"620"
1137,"612"
1138,"604"
1139,"675"
1140,"659"
1141,"695"
1142,"692"
1143,"735"
1144,"754"
1145,"749"
1146,"681"
1147,"699"
1148,"735"
1149,"712"
1150,"618"
1151,"684"
1152,"662"
1153,"627"
1154,"558"
1155,"557"
1156,"544"
1157,"559"
1158,"535"
1159,"589"
1160,"574"
1161,"556"
1162,"528"
1163,"572"
1164,"558"
1165,"511"
1166,"547"
1167,"575"
1168,"583"
1169,"561"
1170,"575"
1171,"531"
1172,"544"
1173,"540"
1174,"551"
1175,"548"
1176,"521"
1177,"527"
1178,"532"
1179,"470"
1180,"518"
1181,"532"
1182,"506"
1183,"486"
1184,"497"
1185,"515"
1186,"515"
1187,"520"
1188,"505"
1189,"505"
1190,"501"
1191,"505"
1192,"501"
1193,"550"
1194,"567"
1195,"573"
1196,"550"
1197,"541"
1198,"563"
1199,"640"
1200,"590"
1201,"591"
1202,"619"
1203,"601"
1204,"561"
1205,"556"
1206,"553"
1207,"550"
1208,"499"
1209,"489"
1210,"512"
1211,"496"
1212,"512"
1213,"530"
1214,"513"
1215,"509"
1216,"518"
1217,"458"
1218,"459"
1219,"474"
1220,"447"
1221,"515"
1222,"521"
1223,"451"
1224,"550"
1225,"507"
1226,"496"
1227,"519"
1228,"499"
1229,"512"
1230,"502"
1231,"465"
1232,"463"
1233,"460"
1234,"489"
1235,"457"
1236,"465"
1237,"452"
1238,"461"
1239,"487"
1240,"436"
1241,"455"
1242,"454"
1243,"450"
1244,"440"
1245,"461"
1246,"461"
1247,"470"
1248,"490"
1249,"455"
1250,"496"
1251,"467"
1252,"448"
1253,"419"
1254,"432"
1255,"445"
1256,"441"
1257,"434"
1258,"483"
1259,"494"
1260,"461"
1261,"455"
1262,"450"
1263,"438"
1264,"436"
1265,"454"
1266,"455"
1267,"453"
1268,"463"
1269,"456"
1270,"487"
1271,"444"
1272,"479"
1273,"450"
1274,"446"
1275,"439"
1276,"430"
1277,"390"
1278,"406"
1279,"446"
1280,"459"
1281,"461"
1282,"430"
1283,"424"
1284,"489"
1285,"417"
1286,"404"
1287,"408"
1288,"437"
1289,"431"
1290,"457"
1291,"447"
1292,"427"
1293,"416"
1294,"424"
1295,"426"
1296,"454"
1297,"430"
1298,"434"
1299,"416"
1300,"418"
1301,"375"
1302,"447"
1303,"424"
1304,"411"
1305,"443"
1306,"455"
1307,"444"
1308,"414"
1309,"421"
1310,"385"
1311,"440"
1312,"419"
1313,"398"
1314,"450"
1315,"415"
1316,"386"
1317,"415"
1318,"379"
1319,"400"
1320,"415"
1321,"422"
1322,"405"
1323,"410"
1324,"412"
1325,"412"
1326,"425"
1327,"405"
1328,"395"
1329,"430"
1330,"408"
1331,"385"
1332,"394"
1333,"391"
1334,"385"
1335,"398"
1336,"397"
1337,"391"
1338,"365"
1339,"400"
1340,"383"
1341,"381"
1342,"362"
1343,"403"
1344,"376"
1345,"401"
1346,"398"
1347,"381"
1348,"387"
1349,"368"
1350,"382"
1351,"368"
1352,"352"
1353,"359"
1354,"370"
1355,"393"
1356,"390"
1357,"356"
1358,"349"
1359,"377"
1360,"357"
1361,"394"
1362,"400"
1363,"364"
1364,"333"
1365,"388"
1366,"349"
1367,"358"
1368,"375"
1369,"362"
1370,"340"
1371,"366"
1372,"348"
1373,"348"
1374,"396"
1375,"356"
1376,"335"
1377,"384"
1378,"338"
1379,"361"
1380,"391"
1381,"341"
1382,"355"
1383,"389"
1384,"371"
1385,"371"
1386,"363"
1387,"343"
1388,"334"
1389,"368"
1390,"339"
1391,"344"
1392,"379"
1393,"331"
1394,"308"
1395,"335"
1396,"354"
1397,"345"
1398,"370"
1399,"349"
1400,"350"
1401,"298"
1402,"297"
1403,"328"
1404,"358"
1405,"296"
1406,"321"
1407,"339"
1408,"316"
1409,"369"
1410,"361"
1411,"334"
1412,"308"
1413,"346"
1414,"340"
1415,"324"
1416,"330"
1417,"303"
1418,"352"
1419,"306"
1420,"310"
1421,"306"
1422,"313"
1423,"278"
1424,"296"
1425,"279"
1426,"302"
1427,"293"
1428,"277"
1429,"326"
1430,"318"
1431,"302"
1432,"297"
1433,"321"
1434,"304"
1435,"312"
1436,"330"
1437,"338"
1438,"306"
1439,"320"
1440,"302"
1441,"319"
1442,"321"
1443,"286"
1444,"312"
1445,"291"
1446,"305"
1447,"277"
1448,"292"
1449,"278"
1450,"311"
1451,"270"
1452,"282"
1453,"287"
1454,"293"
1455,"277"
1456,"288"
1457,"303"
1458,"289"
1459,"291"
1460,"304"
1461,"286"
1462,"279"
1463,"264"
1464,"257"
1465,"295"
1466,"291"
1467,"286"
1468,"276"
1469,"297"
1470,"268"
1471,"286"
1472,"280"
1473,"290"
1474,"294"
1475,"286"
1476,"276"
1477,"246"
1478,"283"
1479,"285"
1480,"262"
1481,"264"
1482,"283"
1483,"269"
1484,"247"
1485,"277"
1486,"241"
1487,"265"
1488,"272"
1489,"271"
1490,"243"
1491,"252"
1492,"259"
1493,"238"
1494,"245"
1495,"246"
1496,"264"
1497,"251"
1498,"244"
1499,"272"
1500,"224"
1501,"232"
1502,"243"
1503,"255"
1504,"235"
1505,"262"
1506,"265"
1507,"252"
1508,"247"
1509,"247"
1510,"226"
1511,"237"
1512,"257"
1513,"239"
1514,"236"
1515,"210"
1516,"241"
1517,"216"
1518,"242"
1519,"265"
1520,"229"
1521,"233"
1522,"205"
1523,"216"
1524,"227"
1525,"227"
1526,"222"
1527,"244"
1528,"240"
1529,"218"
1530,"204"
1531,"211"
1532,"231"
1533,"210"
1534,"234"
1535,"206"
1536,"221"
1537,"213"
1538,"221"
1539,"196"
1540,"235"
1541,"214"
1542,"209"
1543,"215"
1544,"201"
1545,"211"
1546,"209"
1547,"202"
1548,"195"
1549,"184"
1550,"202"
1551,"200"
1552,"215"
1553,"195"
1554,"181"
1555,"209"
1556,"204"
1557,"193"
1558,"196"
1559,"203"
1560,"193"
1561,"156"
1562,"210"
1563,"173"
1564,"232"
1565,"194"
1566,"187"
1567,"206"
1568,"199"
1569,"186"
1570,"201"
1571,"175"
1572,"169"
1573,"189"
1574,"180"
1575,"174"
1576,"183"
1577,"163"
1578,"188"
1579,"187"
1580,"171"
1581,"161"
1582,"178"
1583,"175"
1584,"187"
1585,"182"
1586,"168"
1587,"150"
1588,"169"
1589,"173"
1590,"154"
1591,"187"
1592,"149"
1593,"166"
1594,"175"
1595,"159"
1596,"177"
1597,"140"
1598,"151"
1599,"165"
1600,"154"
1601,"170"
1602,"159"
1603,"149"
1604,"161"
1605,"173"
1606,"165"
1607,"153"
1608,"180"
1609,"159"
1610,"152"
1611,"143"
1612,"160"
1613,"143"
1614,"147"
1615,"143"
1616,"150"
1617,"136"
1618,"150"
1619,"131"
1620,"138"
1621,"136"
1622,"165"
1623,"124"
1624,"126"
1625,"147"
1626,"137"
1627,"131"
1628,"145"
1629,"133"
1630,"141"
1631,"131"
1632,"121"
1633,"121"
1634,"126"
1635,"110"
1636,"133"
1637,"129"
1638,"116"
1639,"124"
1640,"120"
1641,"121"
1642,"130"
1643,"117"
1644,"111"
1645,"129"
1646,"126"
1647,"124"
1648,"125"
1649,"109"
1650,"125"
1651,"141"
1652,"120"
1653,"91"
1654,"97"
1655,"114"
1656,"106"
1657,"94"
1658,"103"
1659,"122"
1660,"114"
1661,"97"
1662,"80"
1663,"109"
1664,"85"
1665,"97"
1666,"86"
1667,"98"
1668,"93"
1669,"101"
1670,"86"
1671,"98"
1672,"96"
1673,"105"
1674,"96"
1675,"102"
1676,"89"
1677,"84"
1678,"89"
1679,"89"
1680,"82"
1681,"92"
1682,"82"
1683,"96"
1684,"63"
1685,"77"
1686,"83"
1687,"90"
1688,"87"
1689,"107"
1690,"66"
1691,"78"
1692,"77"
1693,"103"
1694,"83"
1695,"82"
1696,"89"
1697,"75"
1698,"74"
1699,"73"
1700,"84"
1701,"73"
1702,"52"
1703,"69"
1704,"69"
1705,"66"
1706,"70"
1707,"66"
1708,"68"
1709,"81"
1710,"63"
1711,"82"
1712,"50"
1713,"64"
1714,"63"
1715,"66"
1716,"63"
1717,"56"
1718,"58"
1719,"69"
1720,"61"
1721,"64"
1722,"64"
1723,"60"
1724,"50"
1725,"49"
1726,"61"
1727,"48"
1728,"49"
1729,"53"
1730,"47"
1731,"53"
1732,"48"
1733,"52"
1734,"56"
1735,"36"
1736,"37"
1737,"58"
1738,"40"
1739,"38"
1740,"37"
1741,"39"
1742,"51"
1743,"42"
1744,"35"
1745,"37"
1746,"36"
1747,"32"
1748,"43"
1749,"36"
1750,"33"
1751,"34"
1752,"37"
1753,"47"
1754,"39"
1755,"26"
1756,"33"
1757,"29"
1758,"37"
1759,"34"
1760,"32"
1761,"35"
1762,"35"
1763,"33"
1764,"28"
1765,"18"
1766,"30"
1767,"23"
1768,"28"
1769,"21"
1770,"28"
1771,"19"
1772,"20"
1773,"30"
1774,"24"
1775,"21"
1776,"22"
1777,"16"
1778,"22"
1779,"17"
1780,"24"
1781,"17"
1782,"24"
1783,"14"
1784,"17"
1785,"17"
1786,"19"
1787,"14"
1788,"18"
1789,"29"
1790,"14"
1791,"10"
1792,"13"
1793,"14"
1794,"12"
1795,"16"
1796,"12"
1797,"11"
1798,"6"
1799,"15"
1800,"15"
1801,"19"
1802,"15"
1803,"11"
1804,"8"
1805,"11"
1806,"15"
1807,"9"
1808,"10"
1809,"10"
1810,"9"
1811,"4"
1812,"6"
1813,"9"
1814,"8"
1815,"8"
1816,"6"
1817,"13"
1818,"12"
1819,"9"
1820,"10"
1821,"12"
1822,"11"
1823,"3"
1824,"4"
1825,"12"
1826,"7"
1827,"5"
1828,"6"
1829,"6"
1830,"4"
1831,"5"
1832,"5"
1833,"10"
1834,"5"
1835,"7"
1836,"3"
1837,"6"
1838,"9"
1839,"6"
1840,"4"
1841,"5"
1842,"5"
1843,"8"
1844,"6"
1845,"4"
1846,"5"
1847,"2"
1848,"7"
1849,"3"
1850,"5"
1851,"2"
1852,"3"
1853,"10"
1854,"6"
1855,"7"
1856,"6"
1857,"4"
1858,"6"
1859,"1"
1860,"2"
1861,"3"
1862,"0"
1863,"3"
1864,"4"
1865,"3"
1866,"5"
1867,"4"
1868,"4"
1869,"5"
1870,"4"
1871,"8"
1872,"5"
1873,"5"
1874,"4"
1875,"2"
1876,"5"
1877,"3"
1878,"2"
1879,"3"
1880,"2"
1881,"1"
1882,"7"
1883,"1"
1884,"7"
1885,"0"
1886,"7"
1887,"2"
1888,"2"
1889,"0"
1890,"2"
1891,"2"
1892,"5"
1893,"0"
1894,"2"
1895,"3"
1896,"2"
1897,"2"
1898,"4"
1899,"2"
1900,"1"
1901,"1"
1902,"2"
1903,"4"
1904,"2"
1905,"3"
1906,"3"
1907,"2"
1908,"2"
1909,"2"
1910,"2"
1911,"2"
1912,"3"
1913,"3"
1914,"0"
1915,"2"
1916,"2"
1917,"3"
1918,"2"
1919,"2"
1920,"2"
1921,"2"
1922,"1"
1923,"2"
1924,"3"
1925,"1"
1926,"1"
1927,"0"
1928,"2"
1929,"0"
1930,"0"
1931,"1"
1932,"2"
1933,"0"
1934,"3"
1935,"2"
1936,"1"
1937,"3"
1938,"4"
1939,"2"
1940,"1"
1941,"1"
1942,"2"
1943,"0"
1944,"0"
1945,"1"
1946,"2"
1947,"1"
1948,"2"
1949,"1"
1950,"2"
1951,"2"
1952,"0"
1953,"1"
1954,"1"
1955,"2"
1956,"2"
1957,"1"
1958,"1"
1959,"1"
1960,"2"
1961,"1"
1962,"1"
1963,"0"
1964,"1"
1965,"1"
1966,"3"
1967,"1"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"1"
1978,"1"
1979,"1"
1980,"0"
1981,"0"
1982,"1"
1983,"1"
1984,"0"
1985,"0"
1986,"0"
1987,"2"
1988,"4"
1989,"1"
1990,"1"
1991,"1"
1992,"1"
1993,"1"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"2"
1999,"2"
2000,"2"
2001,"1"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"2"
2009,"1"
2010,"2"
2011,"1"
2012,"0"
2013,"0"
2014,"0"
2015,"1"
2016,"0"
2017,"2"
2018,"1"
2019,"1"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"1"
2027,"0"
2028,"1"
2029,"1"
2030,"0"
2031,"0"
2032,"1"
2033,"1"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"2"
2043,"2"
2044,"0"
2045,"1"
2046,"0"
2047,"2"


