Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"MS40BL-1-19-IVSD-TR"
890,"483"
891,"533"
892,"514"
893,"513"
894,"515"
895,"509"
896,"507"
897,"549"
898,"546"
899,"536"
900,"502"
901,"511"
902,"529"
903,"552"
904,"515"
905,"505"
906,"517"
907,"564"
908,"567"
909,"581"
910,"574"
911,"549"
912,"582"
913,"587"
914,"610"
915,"587"
916,"556"
917,"627"
918,"617"
919,"612"
920,"683"
921,"647"
922,"692"
923,"691"
924,"660"
925,"677"
926,"682"
927,"751"
928,"769"
929,"785"
930,"777"
931,"796"
932,"813"
933,"832"
934,"893"
935,"919"
936,"983"
937,"1047"
938,"1064"
939,"1096"
940,"1104"
941,"1237"
942,"1251"
943,"1282"
944,"1383"
945,"1348"
946,"1474"
947,"1519"
948,"1639"
949,"1663"
950,"1693"
951,"1755"
952,"1821"
953,"1886"
954,"1848"
955,"1965"
956,"1979"
957,"1960"
958,"1954"
959,"2014"
960,"1995"
961,"1990"
962,"2004"
963,"1902"
964,"1909"
965,"1911"
966,"1836"
967,"1840"
968,"1696"
969,"1706"
970,"1631"
971,"1556"
972,"1495"
973,"1486"
974,"1403"
975,"1286"
976,"1253"
977,"1301"
978,"1114"
979,"1092"
980,"1030"
981,"1028"
982,"986"
983,"911"
984,"896"
985,"862"
986,"837"
987,"824"
988,"773"
989,"730"
990,"771"
991,"724"
992,"707"
993,"695"
994,"673"
995,"622"
996,"625"
997,"634"
998,"629"
999,"579"
1000,"594"
1001,"592"
1002,"633"
1003,"668"
1004,"639"
1005,"719"
1006,"809"
1007,"826"
1008,"932"
1009,"966"
1010,"1087"
1011,"1197"
1012,"1262"
1013,"1374"
1014,"1354"
1015,"1539"
1016,"1536"
1017,"1595"
1018,"1549"
1019,"1611"
1020,"1518"
1021,"1504"
1022,"1388"
1023,"1210"
1024,"1174"
1025,"1038"
1026,"931"
1027,"804"
1028,"741"
1029,"711"
1030,"574"
1031,"618"
1032,"617"
1033,"610"
1034,"541"
1035,"512"
1036,"506"
1037,"483"
1038,"543"
1039,"488"
1040,"524"
1041,"542"
1042,"550"
1043,"542"
1044,"602"
1045,"540"
1046,"589"
1047,"605"
1048,"583"
1049,"606"
1050,"649"
1051,"670"
1052,"709"
1053,"750"
1054,"784"
1055,"766"
1056,"796"
1057,"867"
1058,"981"
1059,"967"
1060,"1027"
1061,"1118"
1062,"1153"
1063,"1171"
1064,"1178"
1065,"1178"
1066,"1260"
1067,"1300"
1068,"1294"
1069,"1194"
1070,"1137"
1071,"1112"
1072,"1083"
1073,"1090"
1074,"976"
1075,"981"
1076,"878"
1077,"891"
1078,"827"
1079,"827"
1080,"788"
1081,"725"
1082,"760"
1083,"732"
1084,"693"
1085,"727"
1086,"723"
1087,"681"
1088,"678"
1089,"639"
1090,"664"
1091,"613"
1092,"616"
1093,"597"
1094,"580"
1095,"608"
1096,"567"
1097,"556"
1098,"596"
1099,"554"
1100,"593"
1101,"533"
1102,"530"
1103,"547"
1104,"525"
1105,"531"
1106,"541"
1107,"492"
1108,"498"
1109,"509"
1110,"483"
1111,"488"
1112,"487"
1113,"471"
1114,"499"
1115,"452"
1116,"505"
1117,"434"
1118,"453"
1119,"453"
1120,"468"
1121,"465"
1122,"482"
1123,"438"
1124,"435"
1125,"457"
1126,"447"
1127,"465"
1128,"434"
1129,"427"
1130,"453"
1131,"425"
1132,"439"
1133,"430"
1134,"430"
1135,"430"
1136,"465"
1137,"507"
1138,"512"
1139,"525"
1140,"541"
1141,"577"
1142,"545"
1143,"562"
1144,"584"
1145,"617"
1146,"610"
1147,"608"
1148,"610"
1149,"589"
1150,"545"
1151,"552"
1152,"516"
1153,"525"
1154,"455"
1155,"446"
1156,"469"
1157,"422"
1158,"419"
1159,"441"
1160,"455"
1161,"425"
1162,"399"
1163,"445"
1164,"447"
1165,"418"
1166,"407"
1167,"415"
1168,"434"
1169,"418"
1170,"420"
1171,"410"
1172,"408"
1173,"443"
1174,"396"
1175,"410"
1176,"444"
1177,"429"
1178,"422"
1179,"424"
1180,"371"
1181,"385"
1182,"433"
1183,"383"
1184,"397"
1185,"384"
1186,"428"
1187,"404"
1188,"417"
1189,"395"
1190,"418"
1191,"427"
1192,"385"
1193,"414"
1194,"419"
1195,"448"
1196,"443"
1197,"466"
1198,"503"
1199,"491"
1200,"493"
1201,"449"
1202,"468"
1203,"437"
1204,"474"
1205,"458"
1206,"471"
1207,"431"
1208,"428"
1209,"394"
1210,"412"
1211,"420"
1212,"407"
1213,"429"
1214,"369"
1215,"407"
1216,"354"
1217,"408"
1218,"382"
1219,"366"
1220,"398"
1221,"382"
1222,"417"
1223,"385"
1224,"379"
1225,"420"
1226,"436"
1227,"417"
1228,"367"
1229,"385"
1230,"382"
1231,"376"
1232,"364"
1233,"382"
1234,"368"
1235,"370"
1236,"392"
1237,"383"
1238,"418"
1239,"375"
1240,"379"
1241,"375"
1242,"381"
1243,"345"
1244,"352"
1245,"408"
1246,"379"
1247,"350"
1248,"326"
1249,"385"
1250,"362"
1251,"403"
1252,"319"
1253,"335"
1254,"359"
1255,"382"
1256,"346"
1257,"363"
1258,"343"
1259,"343"
1260,"357"
1261,"357"
1262,"371"
1263,"372"
1264,"389"
1265,"390"
1266,"366"
1267,"351"
1268,"372"
1269,"353"
1270,"348"
1271,"389"
1272,"374"
1273,"379"
1274,"363"
1275,"331"
1276,"372"
1277,"401"
1278,"335"
1279,"371"
1280,"364"
1281,"357"
1282,"356"
1283,"345"
1284,"374"
1285,"363"
1286,"346"
1287,"349"
1288,"348"
1289,"349"
1290,"375"
1291,"364"
1292,"378"
1293,"346"
1294,"346"
1295,"349"
1296,"327"
1297,"333"
1298,"356"
1299,"333"
1300,"297"
1301,"350"
1302,"355"
1303,"340"
1304,"367"
1305,"351"
1306,"339"
1307,"332"
1308,"364"
1309,"335"
1310,"365"
1311,"346"
1312,"323"
1313,"355"
1314,"356"
1315,"350"
1316,"329"
1317,"354"
1318,"323"
1319,"332"
1320,"312"
1321,"344"
1322,"320"
1323,"330"
1324,"316"
1325,"343"
1326,"328"
1327,"322"
1328,"327"
1329,"317"
1330,"327"
1331,"342"
1332,"333"
1333,"318"
1334,"316"
1335,"349"
1336,"313"
1337,"305"
1338,"326"
1339,"289"
1340,"317"
1341,"322"
1342,"325"
1343,"332"
1344,"344"
1345,"313"
1346,"322"
1347,"314"
1348,"278"
1349,"356"
1350,"322"
1351,"313"
1352,"277"
1353,"276"
1354,"285"
1355,"308"
1356,"323"
1357,"299"
1358,"283"
1359,"317"
1360,"320"
1361,"312"
1362,"313"
1363,"314"
1364,"286"
1365,"290"
1366,"307"
1367,"303"
1368,"301"
1369,"301"
1370,"270"
1371,"294"
1372,"274"
1373,"317"
1374,"350"
1375,"313"
1376,"297"
1377,"302"
1378,"294"
1379,"302"
1380,"304"
1381,"310"
1382,"305"
1383,"278"
1384,"281"
1385,"271"
1386,"296"
1387,"302"
1388,"288"
1389,"305"
1390,"302"
1391,"308"
1392,"295"
1393,"306"
1394,"295"
1395,"288"
1396,"306"
1397,"273"
1398,"278"
1399,"302"
1400,"254"
1401,"274"
1402,"275"
1403,"286"
1404,"280"
1405,"293"
1406,"286"
1407,"302"
1408,"282"
1409,"284"
1410,"311"
1411,"253"
1412,"293"
1413,"303"
1414,"284"
1415,"280"
1416,"263"
1417,"263"
1418,"277"
1419,"267"
1420,"251"
1421,"279"
1422,"298"
1423,"281"
1424,"279"
1425,"285"
1426,"317"
1427,"282"
1428,"269"
1429,"269"
1430,"274"
1431,"255"
1432,"244"
1433,"263"
1434,"296"
1435,"268"
1436,"268"
1437,"254"
1438,"266"
1439,"240"
1440,"256"
1441,"270"
1442,"220"
1443,"244"
1444,"230"
1445,"238"
1446,"275"
1447,"260"
1448,"265"
1449,"233"
1450,"262"
1451,"242"
1452,"235"
1453,"252"
1454,"236"
1455,"264"
1456,"233"
1457,"241"
1458,"229"
1459,"248"
1460,"229"
1461,"211"
1462,"257"
1463,"237"
1464,"223"
1465,"245"
1466,"227"
1467,"248"
1468,"236"
1469,"239"
1470,"239"
1471,"239"
1472,"217"
1473,"275"
1474,"235"
1475,"227"
1476,"248"
1477,"224"
1478,"217"
1479,"218"
1480,"264"
1481,"196"
1482,"214"
1483,"226"
1484,"214"
1485,"215"
1486,"237"
1487,"235"
1488,"208"
1489,"234"
1490,"245"
1491,"217"
1492,"221"
1493,"230"
1494,"229"
1495,"206"
1496,"222"
1497,"232"
1498,"244"
1499,"213"
1500,"241"
1501,"214"
1502,"211"
1503,"215"
1504,"202"
1505,"223"
1506,"204"
1507,"200"
1508,"201"
1509,"227"
1510,"208"
1511,"196"
1512,"195"
1513,"200"
1514,"231"
1515,"240"
1516,"206"
1517,"196"
1518,"196"
1519,"202"
1520,"198"
1521,"206"
1522,"212"
1523,"224"
1524,"160"
1525,"198"
1526,"201"
1527,"224"
1528,"177"
1529,"192"
1530,"223"
1531,"205"
1532,"186"
1533,"190"
1534,"199"
1535,"168"
1536,"206"
1537,"168"
1538,"189"
1539,"202"
1540,"165"
1541,"196"
1542,"177"
1543,"204"
1544,"174"
1545,"188"
1546,"173"
1547,"190"
1548,"187"
1549,"189"
1550,"171"
1551,"185"
1552,"163"
1553,"156"
1554,"147"
1555,"173"
1556,"166"
1557,"178"
1558,"193"
1559,"166"
1560,"174"
1561,"181"
1562,"169"
1563,"169"
1564,"177"
1565,"172"
1566,"157"
1567,"174"
1568,"168"
1569,"154"
1570,"166"
1571,"153"
1572,"186"
1573,"158"
1574,"174"
1575,"170"
1576,"143"
1577,"148"
1578,"165"
1579,"165"
1580,"166"
1581,"161"
1582,"169"
1583,"153"
1584,"166"
1585,"169"
1586,"148"
1587,"151"
1588,"153"
1589,"152"
1590,"151"
1591,"154"
1592,"133"
1593,"142"
1594,"141"
1595,"144"
1596,"148"
1597,"154"
1598,"139"
1599,"135"
1600,"131"
1601,"158"
1602,"138"
1603,"130"
1604,"133"
1605,"136"
1606,"140"
1607,"147"
1608,"146"
1609,"126"
1610,"117"
1611,"146"
1612,"123"
1613,"140"
1614,"113"
1615,"124"
1616,"139"
1617,"126"
1618,"133"
1619,"126"
1620,"126"
1621,"140"
1622,"142"
1623,"144"
1624,"117"
1625,"143"
1626,"130"
1627,"135"
1628,"129"
1629,"124"
1630,"96"
1631,"108"
1632,"129"
1633,"116"
1634,"121"
1635,"123"
1636,"113"
1637,"98"
1638,"106"
1639,"125"
1640,"105"
1641,"120"
1642,"118"
1643,"111"
1644,"108"
1645,"116"
1646,"112"
1647,"117"
1648,"97"
1649,"122"
1650,"120"
1651,"108"
1652,"103"
1653,"92"
1654,"110"
1655,"113"
1656,"99"
1657,"105"
1658,"97"
1659,"115"
1660,"97"
1661,"94"
1662,"83"
1663,"79"
1664,"86"
1665,"79"
1666,"80"
1667,"78"
1668,"90"
1669,"103"
1670,"73"
1671,"78"
1672,"85"
1673,"101"
1674,"76"
1675,"71"
1676,"86"
1677,"88"
1678,"63"
1679,"88"
1680,"81"
1681,"81"
1682,"71"
1683,"72"
1684,"95"
1685,"69"
1686,"73"
1687,"69"
1688,"84"
1689,"66"
1690,"81"
1691,"78"
1692,"88"
1693,"85"
1694,"68"
1695,"58"
1696,"69"
1697,"69"
1698,"59"
1699,"72"
1700,"70"
1701,"75"
1702,"66"
1703,"73"
1704,"56"
1705,"65"
1706,"61"
1707,"66"
1708,"58"
1709,"59"
1710,"76"
1711,"66"
1712,"52"
1713,"44"
1714,"59"
1715,"58"
1716,"58"
1717,"51"
1718,"42"
1719,"51"
1720,"41"
1721,"59"
1722,"47"
1723,"62"
1724,"51"
1725,"44"
1726,"58"
1727,"41"
1728,"46"
1729,"66"
1730,"55"
1731,"40"
1732,"46"
1733,"50"
1734,"44"
1735,"48"
1736,"43"
1737,"34"
1738,"31"
1739,"42"
1740,"28"
1741,"31"
1742,"51"
1743,"42"
1744,"36"
1745,"34"
1746,"38"
1747,"35"
1748,"41"
1749,"37"
1750,"29"
1751,"36"
1752,"36"
1753,"26"
1754,"40"
1755,"21"
1756,"21"
1757,"27"
1758,"33"
1759,"35"
1760,"22"
1761,"25"
1762,"19"
1763,"27"
1764,"29"
1765,"29"
1766,"26"
1767,"27"
1768,"22"
1769,"28"
1770,"27"
1771,"26"
1772,"14"
1773,"22"
1774,"17"
1775,"20"
1776,"21"
1777,"28"
1778,"20"
1779,"20"
1780,"21"
1781,"23"
1782,"18"
1783,"25"
1784,"18"
1785,"21"
1786,"17"
1787,"12"
1788,"14"
1789,"10"
1790,"20"
1791,"11"
1792,"14"
1793,"9"
1794,"12"
1795,"8"
1796,"14"
1797,"11"
1798,"11"
1799,"11"
1800,"11"
1801,"11"
1802,"7"
1803,"14"
1804,"10"
1805,"10"
1806,"13"
1807,"6"
1808,"6"
1809,"11"
1810,"8"
1811,"9"
1812,"4"
1813,"13"
1814,"7"
1815,"8"
1816,"9"
1817,"10"
1818,"2"
1819,"7"
1820,"14"
1821,"12"
1822,"6"
1823,"8"
1824,"8"
1825,"7"
1826,"4"
1827,"9"
1828,"3"
1829,"5"
1830,"4"
1831,"11"
1832,"10"
1833,"4"
1834,"4"
1835,"7"
1836,"5"
1837,"12"
1838,"7"
1839,"7"
1840,"9"
1841,"4"
1842,"5"
1843,"3"
1844,"6"
1845,"7"
1846,"2"
1847,"5"
1848,"2"
1849,"9"
1850,"4"
1851,"3"
1852,"4"
1853,"3"
1854,"1"
1855,"6"
1856,"5"
1857,"4"
1858,"4"
1859,"2"
1860,"5"
1861,"5"
1862,"4"
1863,"1"
1864,"1"
1865,"2"
1866,"5"
1867,"4"
1868,"4"
1869,"2"
1870,"3"
1871,"2"
1872,"5"
1873,"5"
1874,"5"
1875,"4"
1876,"1"
1877,"3"
1878,"0"
1879,"1"
1880,"3"
1881,"3"
1882,"2"
1883,"1"
1884,"1"
1885,"3"
1886,"4"
1887,"2"
1888,"4"
1889,"3"
1890,"1"
1891,"4"
1892,"1"
1893,"1"
1894,"5"
1895,"3"
1896,"3"
1897,"2"
1898,"4"
1899,"3"
1900,"2"
1901,"2"
1902,"2"
1903,"2"
1904,"2"
1905,"2"
1906,"2"
1907,"2"
1908,"4"
1909,"1"
1910,"1"
1911,"8"
1912,"0"
1913,"2"
1914,"3"
1915,"2"
1916,"1"
1917,"2"
1918,"1"
1919,"1"
1920,"0"
1921,"3"
1922,"1"
1923,"1"
1924,"0"
1925,"1"
1926,"3"
1927,"0"
1928,"1"
1929,"3"
1930,"3"
1931,"1"
1932,"1"
1933,"3"
1934,"2"
1935,"5"
1936,"1"
1937,"1"
1938,"4"
1939,"2"
1940,"2"
1941,"4"
1942,"1"
1943,"2"
1944,"1"
1945,"0"
1946,"1"
1947,"1"
1948,"1"
1949,"3"
1950,"0"
1951,"1"
1952,"0"
1953,"0"
1954,"2"
1955,"0"
1956,"2"
1957,"0"
1958,"1"
1959,"0"
1960,"1"
1961,"2"
1962,"1"
1963,"1"
1964,"0"
1965,"2"
1966,"2"
1967,"0"
1968,"1"
1969,"2"
1970,"0"
1971,"1"
1972,"1"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"1"
1981,"1"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"1"
1988,"3"
1989,"0"
1990,"0"
1991,"2"
1992,"1"
1993,"0"
1994,"0"
1995,"1"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"1"
2003,"1"
2004,"0"
2005,"0"
2006,"0"
2007,"1"
2008,"0"
2009,"1"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"2"
2031,"1"
2032,"1"
2033,"0"
2034,"0"
2035,"1"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"1"
2041,"1"
2042,"0"
2043,"0"
2044,"1"
2045,"0"
2046,"0"
2047,"0"


