Energy,CPS,Spectrum
3.0893786,2.65234246765807,blackdiamond
3.1094395,2.48843366347696,blackdiamond
3.1295004,2.36550206034112,blackdiamond
3.1495613,2.28354765825056,blackdiamond
3.1696222,2.27609725806051,blackdiamond
3.1896831,2.38040286072122,blackdiamond
3.209744,2.27609725806051,blackdiamond
3.2298049,2.09728765349929,blackdiamond
3.2498658,2.09728765349929,blackdiamond
3.2699267,2.10101285359432,blackdiamond
3.2899876,2.03395925188386,blackdiamond
3.3100485,1.97435605036345,blackdiamond
3.3301094,1.90357724855797,blackdiamond
3.3501703,1.94455444960325,blackdiamond
3.3702312,1.88122604798782,blackdiamond
3.3902921,1.8924016482729,blackdiamond
3.410353,1.78064564542213,blackdiamond
3.4304139,1.79182124570721,blackdiamond
3.4504748,1.69124084314152,blackdiamond
3.4705357,1.78809604561218,blackdiamond
3.4905966,1.79182124570721,blackdiamond
3.5106575,1.72476764399675,blackdiamond
3.5307184,1.74339364447188,blackdiamond
3.5507793,1.56085883981564,blackdiamond
3.5708402,1.61301164114599,blackdiamond
3.5909011,1.52360683886538,blackdiamond
3.610962,1.64281324190619,blackdiamond
3.6310229,1.59066044057584,blackdiamond
3.6510838,1.60556124095594,blackdiamond
3.6711447,1.54223283934051,blackdiamond
3.6912056,1.51988163877036,blackdiamond
3.7112665,1.6875156430465,blackdiamond
3.7313274,1.4975304382002,blackdiamond
3.7513883,1.36342323477929,blackdiamond
3.7714492,1.4230264362997,blackdiamond
3.7915101,1.39695003563452,blackdiamond
3.811571,1.29264443297381,blackdiamond
3.8316319,1.28146883268873,blackdiamond
3.8516928,1.30382003325888,blackdiamond
3.8717537,1.34479723430416,blackdiamond
3.8918146,1.34852243439919,blackdiamond
3.9118755,1.25539243202355,blackdiamond
3.9319364,1.25166723192853,blackdiamond
3.9519973,1.25166723192853,blackdiamond
3.9720582,1.24049163164345,blackdiamond
3.9921191,1.31127043344894,blackdiamond
4.01218,1.13991122907777,blackdiamond
4.0322409,1.20696483078822,blackdiamond
4.0523018,1.1883388303131,blackdiamond
4.0723627,1.11383482841259,blackdiamond
4.0924236,1.19578923050315,blackdiamond
4.1124845,1.15853722955289,blackdiamond
4.1325454,1.01697962594193,blackdiamond
4.1526063,1.15481202945787,blackdiamond
4.1726672,1.15108682936284,blackdiamond
4.1927281,1.12501042869767,blackdiamond
4.212789,1.04305602660711,blackdiamond
4.2328499,1.00580402565685,blackdiamond
4.2529108,0.994628425371778,blackdiamond
4.2729717,1.06168202708223,blackdiamond
4.2930326,1.06540722717726,blackdiamond
4.3130935,1.02443002613198,blackdiamond
4.3331544,0.976002424896651,blackdiamond
4.3532153,1.03933082651208,blackdiamond
4.3732762,1.02070482603696,blackdiamond
4.3933371,0.964826824611575,blackdiamond
4.413398,0.856796021855838,blackdiamond
4.4334589,0.987178025181727,blackdiamond
4.4535198,1.11756002850762,blackdiamond
4.4735807,1.01697962594193,blackdiamond
4.4936416,1.04305602660711,blackdiamond
4.5137025,1.05050642679716,blackdiamond
4.5337634,1.05050642679716,blackdiamond
4.5538243,0.9685520247066,blackdiamond
4.5738852,1.02443002613198,blackdiamond
4.5939461,1.00580402565685,blackdiamond
4.614007,0.92012442347127,blackdiamond
4.6340679,0.812093620715534,blackdiamond
4.6541288,1.06540722717726,blackdiamond
4.6741897,0.849345621665788,blackdiamond
4.6942506,0.856796021855838,blackdiamond
4.7143115,0.87169682223594,blackdiamond
4.7343724,0.912674023281219,blackdiamond
4.7544333,0.882872422521016,blackdiamond
4.7744942,0.82326922100061,blackdiamond
4.7945551,0.867971622140915,blackdiamond
4.814616,0.786017220050356,blackdiamond
4.8346769,0.901498422996143,blackdiamond
4.8547378,0.875422022330965,blackdiamond
4.8747987,0.916399223376244,blackdiamond
4.8948596,0.905223623091168,blackdiamond
4.9149205,0.864246422045889,blackdiamond
4.9349814,0.856796021855838,blackdiamond
4.9550423,0.942475624041422,blackdiamond
4.9751032,0.782292019955331,blackdiamond
4.9951641,0.767391219575229,blackdiamond
5.015225,0.786017220050356,blackdiamond
5.0352859,0.786017220050356,blackdiamond
5.0553468,0.767391219575229,blackdiamond
5.0754077,0.733864418720001,blackdiamond
5.0954686,0.730139218624975,blackdiamond
5.1155295,0.771116419670254,blackdiamond
5.1355904,0.711513218149848,blackdiamond
5.1556513,0.771116419670254,blackdiamond
5.1757122,0.67798641729462,blackdiamond
5.1957731,0.849345621665788,blackdiamond
5.215834,0.756215619290153,blackdiamond
5.2358949,0.808368420620508,blackdiamond
5.2559558,0.745040019005077,blackdiamond
5.2760167,0.733864418720001,blackdiamond
5.2960776,0.819544020905585,blackdiamond
5.3161385,0.722688818434924,blackdiamond
5.3361994,0.875422022330965,blackdiamond
5.3562603,0.681711617389645,blackdiamond
5.3763212,0.804643220525483,blackdiamond
5.3963821,0.815818820810559,blackdiamond
5.416443,0.972277224801625,blackdiamond
5.4365039,0.782292019955331,blackdiamond
5.4565648,0.849345621665788,blackdiamond
5.4766257,0.815818820810559,blackdiamond
5.4966866,0.830719621190661,blackdiamond
5.5167475,0.77484161976528,blackdiamond
5.5368084,0.640734416344366,blackdiamond
5.5568693,0.789742420145381,blackdiamond
5.5769302,0.741314818910051,blackdiamond
5.5969911,0.789742420145381,blackdiamond
5.617052,0.748765219100102,blackdiamond
5.6371129,0.692887217674722,blackdiamond
5.6571738,0.715238418244874,blackdiamond
5.6772347,0.663085616914518,blackdiamond
5.6972956,0.819544020905585,blackdiamond
5.7173565,0.700337617864772,blackdiamond
5.7374174,0.741314818910051,blackdiamond
5.7574783,0.610932815584163,blackdiamond
5.7775392,0.718963618339899,blackdiamond
5.7976001,0.700337617864772,blackdiamond
5.817661,0.767391219575229,blackdiamond
5.8377219,0.685436817484671,blackdiamond
5.8577828,0.659360416819493,blackdiamond
5.8778437,0.741314818910051,blackdiamond
5.8979046,0.707788018054823,blackdiamond
5.9179655,0.692887217674722,blackdiamond
5.9380264,0.767391219575229,blackdiamond
5.9580873,0.767391219575229,blackdiamond
5.9781482,0.77484161976528,blackdiamond
5.9982091,0.722688818434924,blackdiamond
6.01827,0.599757215299087,blackdiamond
6.0383309,0.644459616439391,blackdiamond
6.0583918,0.748765219100102,blackdiamond
6.0784527,0.815818820810559,blackdiamond
6.0985136,0.745040019005077,blackdiamond
6.1185745,0.655635216724468,blackdiamond
6.1386354,0.722688818434924,blackdiamond
6.1586963,0.663085616914518,blackdiamond
6.1787572,0.689162017579696,blackdiamond
6.1988181,0.648184816534417,blackdiamond
6.218879,0.648184816534417,blackdiamond
6.2389399,0.622108415869239,blackdiamond
6.2590008,0.674261217199595,blackdiamond
6.2790617,0.648184816534417,blackdiamond
6.2991226,0.867971622140915,blackdiamond
6.3191835,0.979727624991676,blackdiamond
6.3392444,1.13618602898274,blackdiamond
6.3593053,1.16971282983797,blackdiamond
6.3793662,1.37832403515939,blackdiamond
6.3994271,1.26284283221361,blackdiamond
6.419488,1.53850763924548,blackdiamond
6.4395489,1.31872083363899,blackdiamond
6.4596098,1.20696483078822,blackdiamond
6.4796707,0.990903225276752,blackdiamond
6.4997316,0.793467620240407,blackdiamond
6.5197925,0.82326922100061,blackdiamond
6.5398534,0.685436817484671,blackdiamond
6.5599143,0.67798641729462,blackdiamond
6.5799752,0.663085616914518,blackdiamond
6.6000361,0.651910016629442,blackdiamond
6.620097,0.648184816534417,blackdiamond
6.6401579,0.525253213398579,blackdiamond
6.6602188,0.666810817009544,blackdiamond
6.6802797,0.651910016629442,blackdiamond
6.7003406,0.566230414443858,blackdiamond
6.7204015,0.622108415869239,blackdiamond
6.7404624,0.58113121482396,blackdiamond
6.7605233,0.558780014253808,blackdiamond
6.7805842,0.637009216249341,blackdiamond
6.8006451,0.625833615964265,blackdiamond
6.820706,0.692887217674722,blackdiamond
6.8407669,0.651910016629442,blackdiamond
6.8608278,0.692887217674722,blackdiamond
6.8808887,0.696612417769747,blackdiamond
6.9009496,0.603482415394112,blackdiamond
6.9210105,0.741314818910051,blackdiamond
6.9410714,0.558780014253808,blackdiamond
6.9611323,0.648184816534417,blackdiamond
6.9811932,0.700337617864772,blackdiamond
7.0012541,0.771116419670254,blackdiamond
7.021315,0.845620421570762,blackdiamond
7.0413759,0.718963618339899,blackdiamond
7.0614368,0.730139218624975,blackdiamond
7.0814977,0.763666019480204,blackdiamond
7.1015586,0.72641401852995,blackdiamond
7.1216195,0.748765219100102,blackdiamond
7.1416804,0.610932815584163,blackdiamond
7.1617413,0.72641401852995,blackdiamond
7.1818022,0.655635216724468,blackdiamond
7.2018631,0.637009216249341,blackdiamond
7.221924,0.607207615489138,blackdiamond
7.2419849,0.648184816534417,blackdiamond
7.2620458,0.722688818434924,blackdiamond
7.2821067,0.663085616914518,blackdiamond
7.3021676,0.614658015679188,blackdiamond
7.3222285,0.607207615489138,blackdiamond
7.3422894,0.584856414918985,blackdiamond
7.3623503,0.666810817009544,blackdiamond
7.3824112,0.771116419670254,blackdiamond
7.4024721,0.87169682223594,blackdiamond
7.422533,0.841895221475737,blackdiamond
7.4425939,0.957376424421524,blackdiamond
7.4626548,0.987178025181727,blackdiamond
7.4827157,1.03188042632203,blackdiamond
7.5027766,1.04678122670213,blackdiamond
7.5228375,0.718963618339899,blackdiamond
7.5428984,0.782292019955331,blackdiamond
7.5629593,0.890322822711067,blackdiamond
7.5830202,0.651910016629442,blackdiamond
7.6030811,0.771116419670254,blackdiamond
7.623142,0.700337617864772,blackdiamond
7.6432029,0.681711617389645,blackdiamond
7.6632638,0.569955614538884,blackdiamond
7.6833247,0.637009216249341,blackdiamond
7.7033856,0.622108415869239,blackdiamond
7.7234465,0.666810817009544,blackdiamond
7.7435074,0.625833615964265,blackdiamond
7.7635683,0.670536017104569,blackdiamond
7.7836292,0.640734416344366,blackdiamond
7.8036901,0.692887217674722,blackdiamond
7.823751,0.569955614538884,blackdiamond
7.8438119,0.681711617389645,blackdiamond
7.8638728,0.644459616439391,blackdiamond
7.8839337,0.77484161976528,blackdiamond
7.9039946,0.82326922100061,blackdiamond
7.9240555,0.987178025181727,blackdiamond
7.9441164,1.06913242727229,blackdiamond
7.9641773,1.26656803230863,blackdiamond
7.9842382,1.32244603373401,blackdiamond
8.0042991,1.6577140422863,blackdiamond
8.02436,1.96318045007838,blackdiamond
8.0444209,1.87750084789279,blackdiamond
8.0644818,1.97435605036345,blackdiamond
8.0845427,2.01160805131371,blackdiamond
8.1046036,1.6577140422863,blackdiamond
8.1246645,1.43420203658477,blackdiamond
8.1447254,1.36714843487432,blackdiamond
8.1647863,0.983452825086701,blackdiamond
8.1848472,0.812093620715534,blackdiamond
8.2049081,0.853070821760813,blackdiamond
8.224969,0.72641401852995,blackdiamond
8.2450299,0.733864418720001,blackdiamond
8.2650908,0.778566819860305,blackdiamond
8.2851517,0.685436817484671,blackdiamond
8.3052126,0.763666019480204,blackdiamond
8.3252735,0.715238418244874,blackdiamond
8.3453344,0.666810817009544,blackdiamond
8.3653953,0.711513218149848,blackdiamond
8.3854562,0.685436817484671,blackdiamond
8.4055171,0.670536017104569,blackdiamond
8.425578,0.696612417769747,blackdiamond
8.4456389,0.670536017104569,blackdiamond
8.4656998,0.72641401852995,blackdiamond
8.4857607,0.644459616439391,blackdiamond
8.5058216,0.722688818434924,blackdiamond
8.5258825,0.771116419670254,blackdiamond
8.5459434,0.841895221475737,blackdiamond
8.5660043,0.793467620240407,blackdiamond
8.5860652,1.01697962594193,blackdiamond
8.6061261,1.00580402565685,blackdiamond
8.626187,0.990903225276752,blackdiamond
8.6462479,1.13618602898274,blackdiamond
8.6663088,0.957376424421524,blackdiamond
8.6863697,0.841895221475737,blackdiamond
8.7064306,0.912674023281219,blackdiamond
8.7264915,0.905223623091168,blackdiamond
8.7465524,0.834444821285686,blackdiamond
8.7666133,0.845620421570762,blackdiamond
8.7866742,0.771116419670254,blackdiamond
8.8067351,0.804643220525483,blackdiamond
8.826796,0.800918020430458,blackdiamond
8.8468569,0.841895221475737,blackdiamond
8.8669178,0.908948823186194,blackdiamond
8.8869787,0.938750423946397,blackdiamond
8.9070396,0.905223623091168,blackdiamond
8.9271005,0.856796021855838,blackdiamond
8.9471614,0.964826824611575,blackdiamond
8.9672223,0.72641401852995,blackdiamond
8.9872832,0.826994421095635,blackdiamond
9.0073441,0.741314818910051,blackdiamond
9.027405,0.704062817959798,blackdiamond
9.0474659,0.711513218149848,blackdiamond
9.0675268,0.566230414443858,blackdiamond
9.0875877,0.62955881605929,blackdiamond
9.1076486,0.614658015679188,blackdiamond
9.1277095,0.577406014728934,blackdiamond
9.1477704,0.737589618815026,blackdiamond
9.1678313,0.637009216249341,blackdiamond
9.1878922,0.722688818434924,blackdiamond
9.2079531,0.77484161976528,blackdiamond
9.228014,0.700337617864772,blackdiamond
9.2480749,0.715238418244874,blackdiamond
9.2681358,0.674261217199595,blackdiamond
9.2881967,0.715238418244874,blackdiamond
9.3082576,0.733864418720001,blackdiamond
9.3283185,0.569955614538884,blackdiamond
9.3483794,0.633284016154315,blackdiamond
9.3684403,0.648184816534417,blackdiamond
9.3885012,0.640734416344366,blackdiamond
9.4085621,0.62955881605929,blackdiamond
9.428623,0.596032015204061,blackdiamond
9.4486839,0.58113121482396,blackdiamond
9.4687448,0.573680814633909,blackdiamond
9.4888057,0.62955881605929,blackdiamond
9.5088666,0.700337617864772,blackdiamond
9.5289275,0.715238418244874,blackdiamond
9.5489884,0.644459616439391,blackdiamond
9.5690493,0.622108415869239,blackdiamond
9.5891102,0.733864418720001,blackdiamond
9.6091711,0.685436817484671,blackdiamond
9.629232,0.689162017579696,blackdiamond
9.6492929,0.692887217674722,blackdiamond
9.6693538,0.670536017104569,blackdiamond
9.6894147,0.700337617864772,blackdiamond
9.7094756,0.614658015679188,blackdiamond
9.7295365,0.644459616439391,blackdiamond
9.7495974,0.603482415394112,blackdiamond
9.7696583,0.584856414918985,blackdiamond
9.7897192,0.622108415869239,blackdiamond
9.8097801,0.610932815584163,blackdiamond
9.829841,0.558780014253808,blackdiamond
9.8499019,0.637009216249341,blackdiamond
9.8699628,0.659360416819493,blackdiamond
9.8900237,0.573680814633909,blackdiamond
9.9100846,0.67798641729462,blackdiamond
9.9301455,0.640734416344366,blackdiamond
9.9502064,0.596032015204061,blackdiamond
9.9702673,0.562505214348833,blackdiamond
9.9903282,0.633284016154315,blackdiamond
10.0103891,0.663085616914518,blackdiamond
10.03045,0.588581615014011,blackdiamond
10.0505109,0.62955881605929,blackdiamond
10.0705718,0.674261217199595,blackdiamond
10.0906327,0.573680814633909,blackdiamond
10.1106936,0.622108415869239,blackdiamond
10.1307545,0.599757215299087,blackdiamond
10.1508154,0.610932815584163,blackdiamond
10.1708763,0.555054814158782,blackdiamond
10.1909372,0.540154013778681,blackdiamond
10.2109981,0.67798641729462,blackdiamond
10.231059,0.592306815109036,blackdiamond
10.2511199,0.633284016154315,blackdiamond
10.2711808,0.584856414918985,blackdiamond
10.2912417,0.596032015204061,blackdiamond
10.3113026,0.53270361358863,blackdiamond
10.3313635,0.685436817484671,blackdiamond
10.3514244,0.681711617389645,blackdiamond
10.3714853,0.685436817484671,blackdiamond
10.3915462,0.637009216249341,blackdiamond
10.4116071,0.72641401852995,blackdiamond
10.431668,0.715238418244874,blackdiamond
10.4517289,0.782292019955331,blackdiamond
10.4717898,0.730139218624975,blackdiamond
10.4918507,0.648184816534417,blackdiamond
10.5119116,0.737589618815026,blackdiamond
10.5319725,0.72641401852995,blackdiamond
10.5520334,0.715238418244874,blackdiamond
10.5720943,0.778566819860305,blackdiamond
10.5921552,0.637009216249341,blackdiamond
10.6122161,0.651910016629442,blackdiamond
10.632277,0.666810817009544,blackdiamond
10.6523379,0.771116419670254,blackdiamond
10.6723988,0.711513218149848,blackdiamond
10.6924597,0.756215619290153,blackdiamond
10.7125206,0.670536017104569,blackdiamond
10.7325815,0.797192820335432,blackdiamond
10.7526424,0.651910016629442,blackdiamond
10.7727033,0.718963618339899,blackdiamond
10.7927642,0.782292019955331,blackdiamond
10.8128251,0.797192820335432,blackdiamond
10.832886,0.875422022330965,blackdiamond
10.8529469,0.797192820335432,blackdiamond
10.8730078,0.797192820335432,blackdiamond
10.8930687,0.745040019005077,blackdiamond
10.9131296,0.789742420145381,blackdiamond
10.9331905,0.681711617389645,blackdiamond
10.9532514,0.815818820810559,blackdiamond
10.9733123,0.763666019480204,blackdiamond
10.9933732,0.763666019480204,blackdiamond
11.0134341,0.756215619290153,blackdiamond
11.033495,0.830719621190661,blackdiamond
11.0535559,0.77484161976528,blackdiamond
11.0736168,0.834444821285686,blackdiamond
11.0936777,0.841895221475737,blackdiamond
11.1137386,0.886597622616041,blackdiamond
11.1337995,0.890322822711067,blackdiamond
11.1538604,0.961101624516549,blackdiamond
11.1739213,0.897773222901118,blackdiamond
11.1939822,0.901498422996143,blackdiamond
11.2140431,0.927574823661321,blackdiamond
11.234104,0.894048022806092,blackdiamond
11.2541649,0.927574823661321,blackdiamond
11.2742258,0.953651224326498,blackdiamond
11.2942867,0.987178025181727,blackdiamond
11.3143476,0.901498422996143,blackdiamond
11.3344085,1.00952922575188,blackdiamond
11.3544694,0.957376424421524,blackdiamond
11.3745303,0.957376424421524,blackdiamond
11.3945912,1.05050642679716,blackdiamond
11.4146521,0.9685520247066,blackdiamond
11.434713,0.9685520247066,blackdiamond
11.4547739,1.02070482603696,blackdiamond
11.4748348,1.06168202708223,blackdiamond
11.4948957,0.935025223851371,blackdiamond
11.5149566,1.11010962831756,blackdiamond
11.5350175,1.01697962594193,blackdiamond
11.5550784,1.12128522860264,blackdiamond
11.5751393,1.12873562879269,blackdiamond
11.5952002,1.11010962831756,blackdiamond
11.6152611,1.03933082651208,blackdiamond
11.635322,1.06913242727229,blackdiamond
11.6553829,1.24049163164345,blackdiamond
11.6754438,1.15853722955289,blackdiamond
11.6955047,1.17716323002802,blackdiamond
11.7155656,1.06540722717726,blackdiamond
11.7356265,1.30382003325888,blackdiamond
11.7556874,1.34107203420914,blackdiamond
11.7757483,1.20696483078822,blackdiamond
11.7958092,1.22559083126335,blackdiamond
11.8158701,1.25166723192853,blackdiamond
11.835931,1.29636963306883,blackdiamond
11.8559919,1.18461363021807,blackdiamond
11.8760528,1.42675163639472,blackdiamond
11.8961137,1.15853722955289,blackdiamond
11.9161746,1.34107203420914,blackdiamond
11.9362355,1.44165243677482,blackdiamond
11.9562964,1.26656803230863,blackdiamond
11.9763573,1.43047683648975,blackdiamond
11.9964182,1.47145403753503,blackdiamond
12.0164791,1.38949963544447,blackdiamond
12.03654,1.41930123620467,blackdiamond
12.0566009,1.57575964019574,blackdiamond
12.0766618,1.44165243677482,blackdiamond
12.0967227,1.57948484029076,blackdiamond
12.1167836,1.48635483791513,blackdiamond
12.1368445,1.60183604086092,blackdiamond
12.1569054,1.60928644105097,blackdiamond
12.1769663,1.57948484029076,blackdiamond
12.1970272,1.59438564067086,blackdiamond
12.2170881,1.66888964257137,blackdiamond
12.237149,1.83652364684751,blackdiamond
12.2572099,1.73594324428183,blackdiamond
12.2772708,1.69869124333158,blackdiamond
12.2973317,1.78064564542213,blackdiamond
12.3173926,2.09728765349929,blackdiamond
12.3374535,1.85887484741767,blackdiamond
12.3575144,1.91102764874802,blackdiamond
12.3775753,1.907302448653,blackdiamond
12.3976362,1.97435605036345,blackdiamond
12.4176971,2.05258525235899,blackdiamond
12.437758,1.95573004988833,blackdiamond
12.4578189,2.05258525235899,blackdiamond
12.4778798,2.08983725330924,blackdiamond
12.4979407,2.11591365397442,blackdiamond
12.5180016,2.22021925663513,blackdiamond
12.5380625,2.09356245340427,blackdiamond
12.5581234,2.26492165777543,blackdiamond
12.5781843,2.11591365397442,blackdiamond
12.5982452,2.31707445910579,blackdiamond
12.6183061,2.30962405891574,blackdiamond
12.638367,2.30217365872569,blackdiamond
12.6584279,2.33570045958092,blackdiamond
12.6784888,2.28727285834559,blackdiamond
12.6985497,2.6262660669929,blackdiamond
12.7186106,2.53313606461726,blackdiamond
12.7386715,2.68959446860833,blackdiamond
12.7587324,2.64489206746802,blackdiamond
12.7787933,2.58528886594762,blackdiamond
12.7988542,2.49215886357198,blackdiamond
12.8189151,2.71194566917848,blackdiamond
12.838976,2.7007700688934,blackdiamond
12.8590369,2.75292287022376,blackdiamond
12.8790978,2.85350327278944,blackdiamond
12.8991587,2.88703007364467,blackdiamond
12.9192196,2.9056560741198,blackdiamond
12.9392805,3.02858767725564,blackdiamond
12.9593414,3.27445088352731,blackdiamond
12.9794023,3.16642008077158,blackdiamond
12.9994632,3.22602328229198,blackdiamond
13.0195241,3.41228328704325,blackdiamond
13.039585,3.40110768675818,blackdiamond
13.0596459,3.32660368485767,blackdiamond
13.0797068,3.49796288922884,blackdiamond
13.0997677,3.46071088827858,blackdiamond
13.1198286,3.41228328704325,blackdiamond
13.1398895,3.31915328466762,blackdiamond
13.1599504,3.50913848951391,blackdiamond
13.1800113,3.66559689350498,blackdiamond
13.2000722,3.63207009264975,blackdiamond
13.2201331,3.60599369198457,blackdiamond
13.240194,3.86675769863635,blackdiamond
13.2602549,4.06046810357767,blackdiamond
13.2803158,3.91518529987168,blackdiamond
13.3003767,3.93008610025178,blackdiamond
13.3204376,3.87048289873137,blackdiamond
13.3404985,4.16477370623838,blackdiamond
13.3605594,4.07164370386274,blackdiamond
13.3806203,4.28398010927919,blackdiamond
13.4006812,4.00831530224731,blackdiamond
